case_id,start_time,end_time,(case)_description,Variant,Variant_index,lifecycle_transition,Activity,defectFixed,defectType,numberRepairs,Resource,Role,phoneType,Cost
29,1970-01-02T23:22:00,1970-01-02T23:29:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester6,Tester6,,
29,1970-01-02T23:36:00,1970-01-02T23:36:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
290,1970-01-07T19:11:00,1970-01-07T19:11:00,Simulated process instance, Variant 17,17, complete, Register,,,,System,System,,
290,1970-01-07T19:11:00,1970-01-07T19:17:00,Simulated process instance, Variant 17,17, complete, Analyze Defect,,1,,Tester3,Tester3,T3,
290,1970-01-07T19:38:00,1970-01-07T19:38:00,Simulated process instance, Variant 17,17, complete, Inform User,,,,System,System,,
290,1970-01-07T19:46:00,1970-01-07T19:53:00,Simulated process instance, Variant 17,17, complete, Repair (Simple),,,,SolverS1,SolverS1,,
290,1970-01-07T19:53:00,1970-01-07T19:59:00,Simulated process instance, Variant 17,17, complete, Test Repair,FALSE,,1,Tester4,Tester4,,
290,1970-01-07T20:07:00,1970-01-07T20:07:00,Simulated process instance, Variant 17,17, complete, Restart Repair,,,,System,System,,
290,1970-01-07T20:07:00,1970-01-07T20:22:00,Simulated process instance, Variant 17,17, complete, Repair (Simple),,,,SolverS2,SolverS2,,
290,1970-01-07T20:22:00,1970-01-07T20:28:00,Simulated process instance, Variant 17,17, complete, Test Repair,TRUE,,2,Tester5,Tester5,,
290,1970-01-07T20:37:00,1970-01-07T20:37:00,Simulated process instance, Variant 17,17, complete, Archive Repair,TRUE,,2,System,System,,
291,1970-01-07T15:01:00,1970-01-07T15:01:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
291,1970-01-07T15:01:00,1970-01-07T15:11:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,7,,Tester6,Tester6,T2,
291,1970-01-07T15:24:00,1970-01-07T16:06:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC3,SolverC3,,
291,1970-01-07T15:51:00,1970-01-07T15:51:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
291,1970-01-07T16:06:00,1970-01-07T16:14:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
291,1970-01-07T16:21:00,1970-01-07T16:21:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
292,1970-01-07T17:24:00,1970-01-07T17:24:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
292,1970-01-07T17:24:00,1970-01-07T17:29:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,8,,Tester6,Tester6,T1,
292,1970-01-07T17:38:00,1970-01-07T17:58:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC2,SolverC2,,
292,1970-01-07T17:58:00,1970-01-07T18:05:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester6,Tester6,,
292,1970-01-07T18:01:00,1970-01-07T18:01:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
292,1970-01-07T18:10:00,1970-01-07T18:10:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
293,1970-01-08T03:34:00,1970-01-08T03:34:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
293,1970-01-08T03:34:00,1970-01-08T03:43:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,10,,Tester6,Tester6,T2,
293,1970-01-08T04:02:00,1970-01-08T04:43:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC3,SolverC3,,
293,1970-01-08T04:29:00,1970-01-08T04:29:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
293,1970-01-08T04:43:00,1970-01-08T04:52:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester4,Tester4,,
293,1970-01-08T04:59:00,1970-01-08T04:59:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
294,1970-01-08T08:30:00,1970-01-08T08:30:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
294,1970-01-08T08:30:00,1970-01-08T08:37:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,8,,Tester4,Tester4,T3,
294,1970-01-08T09:04:00,1970-01-08T09:21:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC2,SolverC2,,
294,1970-01-08T09:18:00,1970-01-08T09:18:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
294,1970-01-08T09:21:00,1970-01-08T09:30:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester2,Tester2,,
294,1970-01-08T09:35:00,1970-01-08T09:35:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
295,1970-01-07T15:29:00,1970-01-07T15:29:00,Simulated process instance, Variant 22,22, complete, Register,,,,System,System,,
295,1970-01-07T15:29:00,1970-01-07T15:38:00,Simulated process instance, Variant 22,22, complete, Analyze Defect,,1,,Tester6,Tester6,T1,
295,1970-01-07T16:05:00,1970-01-07T16:11:00,Simulated process instance, Variant 22,22, complete, Repair (Simple),,,,SolverS1,SolverS1,,
295,1970-01-07T16:09:00,1970-01-07T16:09:00,Simulated process instance, Variant 22,22, complete, Inform User,,,,System,System,,
295,1970-01-07T16:11:00,1970-01-07T16:18:00,Simulated process instance, Variant 22,22, complete, Test Repair,FALSE,,1,Tester3,Tester3,,
295,1970-01-07T16:25:00,1970-01-07T16:25:00,Simulated process instance, Variant 22,22, complete, Restart Repair,,,,System,System,,
295,1970-01-07T16:25:00,1970-01-07T16:35:00,Simulated process instance, Variant 22,22, complete, Repair (Simple),,,,SolverS3,SolverS3,,
295,1970-01-07T16:35:00,1970-01-07T16:43:00,Simulated process instance, Variant 22,22, complete, Test Repair,TRUE,,2,Tester2,Tester2,,
295,1970-01-07T16:52:00,1970-01-07T16:52:00,Simulated process instance, Variant 22,22, complete, Archive Repair,TRUE,,2,System,System,,
296,1970-01-08T07:35:00,1970-01-08T07:35:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
296,1970-01-08T07:35:00,1970-01-08T07:42:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,10,,Tester5,Tester5,T1,
296,1970-01-08T07:50:00,1970-01-08T08:04:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC1,SolverC1,,
296,1970-01-08T08:04:00,1970-01-08T08:14:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester2,Tester2,,
296,1970-01-08T08:12:00,1970-01-08T08:12:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
296,1970-01-08T08:22:00,1970-01-08T08:22:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
297,1970-01-08T04:57:00,1970-01-08T04:57:00,Simulated process instance, Variant 4,4, complete, Register,,,,System,System,,
297,1970-01-08T04:57:00,1970-01-08T05:02:00,Simulated process instance, Variant 4,4, complete, Analyze Defect,,10,,Tester6,Tester6,T1,
297,1970-01-08T05:26:00,1970-01-08T05:26:00,Simulated process instance, Variant 4,4, complete, Inform User,,,,System,System,,
297,1970-01-08T05:26:00,1970-01-08T06:12:00,Simulated process instance, Variant 4,4, complete, Repair (Complex),,,,SolverC3,SolverC3,,
297,1970-01-08T06:12:00,1970-01-08T06:18:00,Simulated process instance, Variant 4,4, complete, Test Repair,TRUE,,0,Tester5,Tester5,,
297,1970-01-08T06:25:00,1970-01-08T06:25:00,Simulated process instance, Variant 4,4, complete, Archive Repair,TRUE,,0,System,System,,
298,1970-01-08T14:47:00,1970-01-08T14:47:00,Simulated process instance, Variant 4,4, complete, Register,,,,System,System,,
298,1970-01-08T14:47:00,1970-01-08T14:55:00,Simulated process instance, Variant 4,4, complete, Analyze Defect,,6,,Tester4,Tester4,T3,
298,1970-01-08T15:14:00,1970-01-08T15:14:00,Simulated process instance, Variant 4,4, complete, Inform User,,,,System,System,,
298,1970-01-08T15:18:00,1970-01-08T15:31:00,Simulated process instance, Variant 4,4, complete, Repair (Complex),,,,SolverC2,SolverC2,,
298,1970-01-08T15:31:00,1970-01-08T15:37:00,Simulated process instance, Variant 4,4, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
298,1970-01-08T15:43:00,1970-01-08T15:43:00,Simulated process instance, Variant 4,4, complete, Archive Repair,TRUE,,0,System,System,,
299,1970-01-07T21:19:00,1970-01-07T21:19:00,Simulated process instance, Variant 5,5, complete, Register,,,,System,System,,
299,1970-01-07T21:19:00,1970-01-07T21:28:00,Simulated process instance, Variant 5,5, complete, Analyze Defect,,2,,Tester2,Tester2,T3,
299,1970-01-07T21:56:00,1970-01-07T22:07:00,Simulated process instance, Variant 5,5, complete, Repair (Simple),,,,SolverS3,SolverS3,,
299,1970-01-07T22:01:00,1970-01-07T22:01:00,Simulated process instance, Variant 5,5, complete, Inform User,,,,System,System,,
299,1970-01-07T22:07:00,1970-01-07T22:17:00,Simulated process instance, Variant 5,5, complete, Test Repair,TRUE,,1,Tester1,Tester1,,
299,1970-01-07T22:26:00,1970-01-07T22:26:00,Simulated process instance, Variant 5,5, complete, Archive Repair,TRUE,,1,System,System,,
3,1970-01-01T14:09:00,1970-01-01T14:09:00,Simulated process instance, Variant 5,5, complete, Register,,,,System,System,,
3,1970-01-01T14:09:00,1970-01-01T14:19:00,Simulated process instance, Variant 5,5, complete, Analyze Defect,,2,,Tester3,Tester3,T2,
3,1970-01-01T14:34:00,1970-01-01T14:46:00,Simulated process instance, Variant 5,5, complete, Repair (Simple),,,,SolverS3,SolverS3,,
3,1970-01-01T14:43:00,1970-01-01T14:43:00,Simulated process instance, Variant 5,5, complete, Inform User,,,,System,System,,
3,1970-01-01T14:46:00,1970-01-01T14:52:00,Simulated process instance, Variant 5,5, complete, Test Repair,TRUE,,1,Tester2,Tester2,,
3,1970-01-01T14:57:00,1970-01-01T14:57:00,Simulated process instance, Variant 5,5, complete, Archive Repair,TRUE,,1,System,System,,
30,1970-01-02T02:05:00,1970-01-02T02:05:00,Simulated process instance, Variant 4,4, complete, Register,,,,System,System,,
30,1970-01-02T02:05:00,1970-01-02T02:13:00,Simulated process instance, Variant 4,4, complete, Analyze Defect,,8,,Tester4,Tester4,T2,
30,1970-01-02T02:28:00,1970-01-02T02:28:00,Simulated process instance, Variant 4,4, complete, Inform User,,,,System,System,,
30,1970-01-02T02:36:00,1970-01-02T02:49:00,Simulated process instance, Variant 4,4, complete, Repair (Complex),,,,SolverC2,SolverC2,,
30,1970-01-02T02:49:00,1970-01-02T02:54:00,Simulated process instance, Variant 4,4, complete, Test Repair,TRUE,,0,Tester4,Tester4,,
30,1970-01-02T03:03:00,1970-01-02T03:03:00,Simulated process instance, Variant 4,4, complete, Archive Repair,TRUE,,0,System,System,,
300,1970-01-07T21:49:00,1970-01-07T21:49:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
300,1970-01-07T21:49:00,1970-01-07T21:57:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,7,,Tester3,Tester3,T1,
300,1970-01-07T22:26:00,1970-01-07T22:46:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC1,SolverC1,,
300,1970-01-07T22:27:00,1970-01-07T22:27:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
300,1970-01-07T22:46:00,1970-01-07T22:51:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester3,Tester3,,
300,1970-01-07T23:00:00,1970-01-07T23:00:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
301,1970-01-07T20:13:00,1970-01-07T20:13:00,Simulated process instance, Variant 18,18, complete, Register,,,,System,System,,
301,1970-01-07T20:13:00,1970-01-07T20:22:00,Simulated process instance, Variant 18,18, complete, Analyze Defect,,2,,Tester6,Tester6,T3,
301,1970-01-07T20:29:00,1970-01-07T20:37:00,Simulated process instance, Variant 18,18, complete, Repair (Simple),,,,SolverS2,SolverS2,,
301,1970-01-07T20:37:00,1970-01-07T20:42:00,Simulated process instance, Variant 18,18, complete, Test Repair,FALSE,,1,Tester6,Tester6,,
301,1970-01-07T20:48:00,1970-01-07T20:48:00,Simulated process instance, Variant 18,18, complete, Restart Repair,,,,System,System,,
301,1970-01-07T20:48:00,1970-01-07T20:53:00,Simulated process instance, Variant 18,18, complete, Repair (Simple),,,,SolverS1,SolverS1,,
301,1970-01-07T20:50:00,1970-01-07T20:50:00,Simulated process instance, Variant 18,18, complete, Inform User,,,,System,System,,
301,1970-01-07T20:53:00,1970-01-07T21:01:00,Simulated process instance, Variant 18,18, complete, Test Repair,FALSE,,2,Tester3,Tester3,,
301,1970-01-07T21:11:00,1970-01-07T21:11:00,Simulated process instance, Variant 18,18, complete, Restart Repair,,,,System,System,,
301,1970-01-07T21:11:00,1970-01-07T21:25:00,Simulated process instance, Variant 18,18, complete, Repair (Simple),,,,SolverS3,SolverS3,,
301,1970-01-07T21:25:00,1970-01-07T21:34:00,Simulated process instance, Variant 18,18, complete, Test Repair,TRUE,,3,Tester3,Tester3,,
301,1970-01-07T21:44:00,1970-01-07T21:44:00,Simulated process instance, Variant 18,18, complete, Archive Repair,TRUE,,3,System,System,,
302,1970-01-07T16:54:00,1970-01-07T16:54:00,Simulated process instance, Variant 19,19, complete, Register,,,,System,System,,
302,1970-01-07T16:54:00,1970-01-07T17:00:00,Simulated process instance, Variant 19,19, complete, Analyze Defect,,9,,Tester4,Tester4,T3,
302,1970-01-07T17:01:00,1970-01-07T17:11:00,Simulated process instance, Variant 19,19, complete, Repair (Complex),,,,SolverC2,SolverC2,,
302,1970-01-07T17:11:00,1970-01-07T17:16:00,Simulated process instance, Variant 19,19, complete, Test Repair,FALSE,,0,Tester2,Tester2,,
302,1970-01-07T17:25:00,1970-01-07T17:25:00,Simulated process instance, Variant 19,19, complete, Restart Repair,,,,System,System,,
302,1970-01-07T17:25:00,1970-01-07T17:43:00,Simulated process instance, Variant 19,19, complete, Repair (Complex),,,,SolverC1,SolverC1,,
302,1970-01-07T17:29:00,1970-01-07T17:29:00,Simulated process instance, Variant 19,19, complete, Inform User,,,,System,System,,
302,1970-01-07T17:43:00,1970-01-07T17:52:00,Simulated process instance, Variant 19,19, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
302,1970-01-07T17:57:00,1970-01-07T17:57:00,Simulated process instance, Variant 19,19, complete, Archive Repair,TRUE,,0,System,System,,
303,1970-01-08T05:57:00,1970-01-08T05:57:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
303,1970-01-08T05:57:00,1970-01-08T06:03:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,10,,Tester6,Tester6,T2,
303,1970-01-08T06:23:00,1970-01-08T06:38:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC2,SolverC2,,
303,1970-01-08T06:38:00,1970-01-08T06:46:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester3,Tester3,,
303,1970-01-08T06:39:00,1970-01-08T06:39:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
303,1970-01-08T06:53:00,1970-01-08T06:53:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
304,1970-01-08T14:03:00,1970-01-08T14:03:00,Simulated process instance, Variant 3,3, complete, Register,,,,System,System,,
304,1970-01-08T14:03:00,1970-01-08T14:13:00,Simulated process instance, Variant 3,3, complete, Analyze Defect,,1,,Tester4,Tester4,T1,
304,1970-01-08T14:23:00,1970-01-08T14:34:00,Simulated process instance, Variant 3,3, complete, Repair (Simple),,,,SolverS2,SolverS2,,
304,1970-01-08T14:34:00,1970-01-08T14:44:00,Simulated process instance, Variant 3,3, complete, Test Repair,TRUE,,1,Tester4,Tester4,,
304,1970-01-08T14:55:00,1970-01-08T14:55:00,Simulated process instance, Variant 3,3, complete, Inform User,,,,System,System,,
304,1970-01-08T14:55:00,1970-01-08T14:55:00,Simulated process instance, Variant 3,3, complete, Archive Repair,TRUE,,1,System,System,,
305,1970-01-08T04:25:00,1970-01-08T04:25:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
305,1970-01-08T04:25:00,1970-01-08T04:31:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,8,,Tester2,Tester2,T3,
305,1970-01-08T04:33:00,1970-01-08T04:52:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC2,SolverC2,,
305,1970-01-08T04:52:00,1970-01-08T05:01:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
305,1970-01-08T05:17:00,1970-01-08T05:17:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
305,1970-01-08T05:17:00,1970-01-08T05:17:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
306,1970-01-08T10:17:00,1970-01-08T10:17:00,Simulated process instance, Variant 5,5, complete, Register,,,,System,System,,
306,1970-01-08T10:17:00,1970-01-08T10:24:00,Simulated process instance, Variant 5,5, complete, Analyze Defect,,1,,Tester4,Tester4,T3,
306,1970-01-08T10:51:00,1970-01-08T11:09:00,Simulated process instance, Variant 5,5, complete, Repair (Simple),,,,SolverS3,SolverS3,,
306,1970-01-08T10:58:00,1970-01-08T10:58:00,Simulated process instance, Variant 5,5, complete, Inform User,,,,System,System,,
306,1970-01-08T11:09:00,1970-01-08T11:19:00,Simulated process instance, Variant 5,5, complete, Test Repair,TRUE,,1,Tester5,Tester5,,
306,1970-01-08T11:27:00,1970-01-08T11:27:00,Simulated process instance, Variant 5,5, complete, Archive Repair,TRUE,,1,System,System,,
307,1970-01-07T15:59:00,1970-01-07T15:59:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
307,1970-01-07T15:59:00,1970-01-07T16:06:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,10,,Tester1,Tester1,T1,
307,1970-01-07T16:35:00,1970-01-07T16:52:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC1,SolverC1,,
307,1970-01-07T16:37:00,1970-01-07T16:37:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
307,1970-01-07T16:52:00,1970-01-07T16:58:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester2,Tester2,,
